STATE__,BGN_DATE,BGN_TIME,TIME_ZONE,COUNTY,COUNTYNAME,STATE,EVTYPE,BGN_RANGE,BGN_AZI,BGN_LOCATI,END_DATE,END_TIME,COUNTY_END,COUNTYENDN,END_RANGE,END_AZI,END_LOCATI,LENGTH,WIDTH,F,MAG,FATALITIES,INJURIES,PROPDMG,PROPDMGEXP,CROPDMG,CROPDMGEXP,WFO,STATEOFFIC,ZONENAMES,LATITUDE,LONGITUDE,LATITUDE_E,LONGITUDE_,REMARKS,REFNUM
1,10/04/1964 00:00,930,CST,35,CONECUH,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,2.5,K,0,,,,,3130,8650,0,0,,472
1,10/04/1964 00:00,1020,CST,13,BUTLER,AL,TORNADO,0,,,,,0,,0,,,3.3,100,1,0,0,0,25,K,0,,,,,3138,8646,3140,8644,,473
1,10/04/1964 00:00,1500,CST,5,BARBOUR,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,2,2.5,K,0,,,,,3148,8512,0,0,,474
1,10/04/1964 00:00,1830,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3047,8824,0,0,,475
1,10/04/1964 00:00,1830,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3042,8817,0,0,,476
1,10/04/1964 00:00,2330,CST,109,PIKE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3147,8600,0,0,,477
1,12/24/1964 0:00:00,1935,CST,13,BUTLER,AL,TORNADO,0,,,,,0,,0,,,4.9,33,2,0,0,0,25,K,0,,,,,3148,8653,3150,8649,,478
1,12/24/1964 0:00:00,2030,CST,11,BULLOCK,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3200,8547,0,0,,479
1,12/24/1964 0:00:00,2110,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8705,0,0,,480
1,12/24/1964 0:00:00,2115,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,2,100,2,0,0,3,25,K,0,,,,,3030,8748,0,0,,481
1,12/24/1964 0:00:00,2330,CST,39,COVINGTON,AL,TORNADO,0,,,,,0,,0,,,21,300,0,0,0,0,25,K,0,,,,,3106,8632,3117,8615,,482
1,12/26/1964 0:00:00,1000,CST,13,BUTLER,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,2.5,K,0,,,,,3142,8636,0,0,,483
1,12/26/1964 0:00:00,1230,CST,113,RUSSELL,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3227,8511,0,0,,484
1,02/11/1965 00:00,1710,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3450,8739,0,0,,485
1,02/11/1965 00:00,1800,CST,79,LAWRENCE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8711,0,0,,486
1,02/11/1965 00:00,1840,CST,107,PICKENS,AL,TORNADO,0,,,,,0,,0,,,1.5,100,3,0,0,18,250,K,0,,,,,3312,8812,0,0,,487
1,2/24/1965 0:00:00,1500,CST,93,MARION,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3405,8800,0,0,,488
1,3/17/1965 0:00:00,730,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,11,33,3,0,0,22,250,K,0,,,,,3445,8740,3450,8730,,489
1,3/17/1965 0:00:00,730,CST,77,LAUDERDALE,AL,TORNADO,0,,,,,0,,0,,,18.8,33,3,0,0,0,250,K,0,,,,,3450,8730,3457,8712,,490
1,3/17/1965 0:00:00,1055,CST,15,CALHOUN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8547,0,0,,491
1,3/17/1965 0:00:00,1530,CST,81,LEE,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3242,8517,0,0,,492
1,3/25/1965 0:00:00,1830,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3442,8735,0,0,,493
1,3/25/1965 0:00:00,1915,CST,83,LIMESTONE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3447,8654,0,0,,494
1,3/25/1965 0:00:00,1915,CST,83,LIMESTONE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,70,0,0,0,,0,,,,,3447,8654,0,0,,495
1,04/12/1965 00:00,230,CST,95,MARSHALL,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3417,8617,0,0,,496
1,04/12/1965 00:00,400,CST,23,CHOCTAW,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3147,8811,0,0,,497
1,04/12/1965 00:00,420,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3330,8647,0,0,,498
1,4/15/1965 0:00:00,1610,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,53,0,0,0,,0,,,,,3442,8635,0,0,,499
1,4/15/1965 0:00:00,1715,CST,71,JACKSON,AL,TORNADO,0,,,,,0,,0,,,3,50,3,0,0,2,250,K,0,,,,,3442,8545,3442,8542,,500
1,4/15/1965 0:00:00,1715,CST,49,DEKALB,AL,TORNADO,0,,,,,0,,0,,,6.6,50,3,0,0,0,250,K,0,,,,,3442,8542,3442,8535,,501
1,4/15/1965 0:00:00,1725,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8711,0,0,,502
1,4/19/1965 0:00:00,1250,CST,45,DALE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3130,8535,0,0,,503
1,4/19/1965 0:00:00,1300,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3042,8805,0,0,,504
1,4/19/1965 0:00:00,1320,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,150,0,0,0,,0,,,,,3035,8805,0,0,,505
1,4/19/1965 0:00:00,1350,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3035,8805,0,0,,506
1,4/26/1965 0:00:00,2030,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8641,0,0,,507
1,5/20/1965 0:00:00,1300,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,125,0,0,0,,0,,,,,3330,8641,0,0,,508
1,06/09/1965 00:00,1600,CST,39,COVINGTON,AL,HAIL,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3124,8624,0,0,,509
1,6/15/1965 0:00:00,1230,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3042,8817,0,0,,510
1,6/30/1965 0:00:00,1430,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3442,8635,0,0,,511
1,6/30/1965 0:00:00,1830,CST,101,MONTGOMERY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8611,0,0,,512
1,07/06/1965 00:00,1400,CST,75,LAMAR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3353,8800,0,0,,513
1,07/06/1965 00:00,1400,CST,17,CHAMBERS,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3253,8511,0,0,,514
1,07/07/1965 00:00,1625,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3323,8700,0,0,,515
1,07/10/1965 00:00,1530,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8630,0,0,,516
1,7/14/1965 0:00:00,1900,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8647,0,0,,517
1,7/24/1965 0:00:00,1315,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8654,0,0,,518
1,7/24/1965 0:00:00,1330,CST,7,BIBB,AL,TORNADO,0,,,,,0,,0,,,0,100,1,0,0,0,2.5,K,0,,,,,3313,8710,0,0,,519
1,08/09/1965 00:00,1400,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3112,8524,0,0,,520
1,09/10/1965 00:00,1,CST,97,MOBILE,AL,TORNADO,0,,,,,0,,0,,,0,33,0,0,0,0,0,K,0,,,,,3032,8808,0,0,,521
1,09/11/1965 00:00,2000,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,4.3,33,1,0,0,0,25,K,0,,,,,3411,8650,3412,8646,,522
1,9/29/1965 0:00:00,2130,CST,41,CRENSHAW,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,2,25,K,0,,,,,3142,8613,0,0,,523
1,11/21/1965 0:00:00,1445,CST,83,LIMESTONE,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3453,8705,0,0,,524
1,11/21/1965 0:00:00,1645,CST,103,MORGAN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3423,8654,0,0,,525
1,11/21/1965 0:00:00,1750,CST,103,MORGAN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3430,8635,0,0,,526
1,11/27/1965 0:00:00,300,CST,115,ST. CLAIR,AL,TORNADO,0,,,,,0,,0,,,14.5,33,2,0,0,0,25,K,0,,,,,3336,8630,3336,8615,,527
1,02/10/1966 00:00,925,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8735,0,0,,528
1,2/13/1966 0:00:00,200,CST,45,DALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3117,8535,0,0,,529
1,2/13/1966 0:00:00,239,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8635,0,0,,530
1,03/03/1966 00:00,1930,CST,107,PICKENS,AL,TORNADO,0,,,,,0,,0,,,40.7,150,5,0,0,11,250,K,0,,,,,3249,8821,3312,8749,,531
1,03/03/1966 00:00,2000,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,2,25,K,0,,,,,3339,8649,0,0,,532
1,03/03/1966 00:00,2000,CST,125,TUSCALOOSA,AL,TORNADO,0,,,,,0,,0,,,25.8,150,5,0,1,3,250,K,0,,,,,3312,8749,3322,8725,,533
1,4/26/1966 0:00:00,1950,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,0,33,0,0,0,0,0,K,0,,,,,3345,8630,0,0,,534
1,6/16/1966 0:00:00,1600,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8735,0,0,,535
1,6/16/1966 0:00:00,1700,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8635,0,0,,536
1,6/16/1966 0:00:00,1900,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8735,0,0,,537
1,6/16/1966 0:00:00,2000,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3312,8735,0,0,,538
1,6/30/1966 0:00:00,1730,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8735,0,0,,539
1,6/30/1966 0:00:00,2030,CST,51,ELMORE,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3230,8605,0,0,,540
1,07/10/1966 00:00,1500,CST,81,LEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8505,0,0,,541
1,7/15/1966 0:00:00,1715,CST,47,DALLAS,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,56,0,0,0,,0,,,,,3223,8700,0,0,,542
1,7/15/1966 0:00:00,1730,CST,101,MONTGOMERY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8624,0,0,,543
1,7/20/1966 0:00:00,1645,CST,69,HOUSTON,AL,TORNADO,0,,,,,0,,0,,,1,33,1,0,0,0,25,K,0,,,,,3118,8521,0,0,,544
1,08/12/1966 00:00,1715,CST,113,RUSSELL,AL,TORNADO,0,,,,,0,,0,,,0,33,0,0,0,0,2.5,K,0,,,,,3213,8511,0,0,,545
1,11/10/1966 00:00,815,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,7.6,33,2,0,0,1,250,K,0,,,,,3414,8656,3417,8649,,546
1,11/10/1966 00:00,820,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8647,0,0,,547
1,11/10/1966 00:00,820,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8641,0,0,,548
1,11/10/1966 00:00,830,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3330,8700,0,0,,549
1,11/10/1966 00:00,930,CST,65,HALE,AL,TORNADO,0,,,,,0,,0,,,1,100,2,0,0,0,250,K,0,,,,,3300,8737,0,0,,550
1,11/10/1966 00:00,1210,EST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,7.7,33,2,0,0,0,25,K,0,,,,,3100,8748,3103,8741,,551
1,11/10/1966 00:00,1230,CST,85,LOWNDES,AL,TORNADO,0,,,,,0,,0,,,9.3,50,2,0,0,0,25,K,0,,,,,3218,8630,3216,8621,,552
1,03/06/1967 00:00,1430,CST,107,PICKENS,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3324,8800,0,0,,553
1,03/06/1967 00:00,1510,CST,127,WALKER,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,1,25,K,0,,,,,3354,8718,0,0,,554
1,03/06/1967 00:00,1530,CST,127,WALKER,AL,TORNADO,0,,,,,0,,0,,,20.9,440,4,0,2,25,250,K,0,,,,,3342,8710,3347,8649,,555
1,03/06/1967 00:00,1530,CST,91,MARENGO,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8747,0,0,,556
1,03/06/1967 00:00,1645,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,54,0,0,0,,0,,,,,3335,8647,0,0,,557
1,03/06/1967 00:00,1700,CST,105,PERRY,AL,TORNADO,0,,,,,0,,0,,,2.3,200,2,0,0,0,2.5,M,0,,,,,3226,8732,3227,8730,,558
1,03/06/1967 00:00,1720,CST,115,ST. CLAIR,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3353,8612,0,0,,559
1,03/06/1967 00:00,1800,CST,21,CHILTON,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,4,25,K,0,,,,,3247,8653,0,0,,560
1,03/06/1967 00:00,1800,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3305,8654,0,0,,561
1,03/06/1967 00:00,1825,CST,85,LOWNDES,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8647,0,0,,562
1,03/06/1967 00:00,1841,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8554,0,0,,563
1,03/06/1967 00:00,1900,CST,15,CALHOUN,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3338,8551,0,0,,564
1,4/23/1967 0:00:00,0,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8735,0,0,,565
1,4/23/1967 0:00:00,1850,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,125,0,0,0,,0,,,,,3435,8624,0,0,,566
1,4/23/1967 0:00:00,1850,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3447,8635,0,0,,567
1,4/23/1967 0:00:00,1854,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,150,0,0,0,,0,,,,,3453,8635,0,0,,568
1,4/23/1967 0:00:00,1920,CST,49,DEKALB,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3423,8541,0,0,,569
1,4/24/1967 0:00:00,100,CST,43,CULLMAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3417,8635,0,0,,570
1,4/24/1967 0:00:00,200,CST,19,CHEROKEE,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3412,8530,0,0,,571
1,4/26/1967 0:00:00,1145,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8654,0,0,,572
1,4/26/1967 0:00:00,1707,CST,125,TUSCALOOSA,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3312,8735,0,0,,573
1,4/26/1967 0:00:00,1745,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8724,0,0,,574
1,4/26/1967 0:00:00,1845,CST,47,DALLAS,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8700,0,0,,575
1,4/26/1967 0:00:00,2030,CST,5,BARBOUR,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3154,8524,0,0,,576
1,05/01/1967 00:00,1930,CST,133,WINSTON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3417,8724,0,0,,577
1,05/06/1967 00:00,1630,CST,127,WALKER,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3353,8730,0,0,,578
1,05/06/1967 00:00,1630,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3353,8730,0,0,,579
1,05/06/1967 00:00,1740,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3335,8647,0,0,,580
1,05/06/1967 00:00,1745,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8641,0,0,,581
1,05/06/1967 00:00,1845,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,4.3,200,3,0,1,25,2.5,M,0,,,,,3327,8650,3328,8646,,582
1,05/06/1967 00:00,1920,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3323,8624,0,0,,583
1,05/07/1967 00:00,130,CST,95,MARSHALL,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8630,0,0,,584
1,05/07/1967 00:00,130,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8635,0,0,,585
1,05/07/1967 00:00,130,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8635,0,0,,586
1,05/07/1967 00:00,130,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8635,0,0,,587
1,05/07/1967 00:00,140,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8700,0,0,,588
1,05/07/1967 00:00,308,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3323,8700,0,0,,589
1,05/07/1967 00:00,315,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8647,0,0,,590
1,05/07/1967 00:00,320,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8647,0,0,,591
1,05/07/1967 00:00,320,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8647,0,0,,592
1,05/07/1967 00:00,440,CST,121,TALLADEGA,AL,TORNADO,0,,,,,0,,0,,,5.2,33,2,0,0,0,25,K,0,,,,,3324,8606,3326,8601,,593
1,05/08/1967 00:00,1745,CST,31,COFFEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3117,8605,0,0,,594
1,05/08/1967 00:00,1913,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3117,8524,0,0,,595
1,05/08/1967 00:00,1913,CST,39,COVINGTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3124,8624,0,0,,596
1,05/12/1967 00:00,950,CST,95,MARSHALL,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3412,8611,0,0,,597
1,05/12/1967 00:00,1740,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8700,0,0,,598
1,05/12/1967 00:00,1920,CST,55,ETOWAH,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3400,8600,0,0,,599
1,5/14/1967 0:00:00,2250,CST,59,FRANKLIN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8800,0,0,,600
1,5/14/1967 0:00:00,2310,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8730,0,0,,601
1,5/14/1967 0:00:00,2330,CST,77,LAUDERDALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8730,0,0,,602
1,5/14/1967 0:00:00,2330,CST,77,LAUDERDALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8730,0,0,,603
1,5/14/1967 0:00:00,2330,CST,77,LAUDERDALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8730,0,0,,604
1,5/17/1967 0:00:00,1430,CST,83,LIMESTONE,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3447,8700,0,0,,605
1,5/31/1967 0:00:00,2015,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8611,0,0,,606
1,5/31/1967 0:00:00,2020,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8600,0,0,,607
1,6/21/1967 0:00:00,1300,CST,59,FRANKLIN,AL,TORNADO,0,,,,,0,,0,,,0,33,,0,0,0,250,K,0,,,,,3427,8809,0,0,,608
1,6/21/1967 0:00:00,1400,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8735,0,0,,609
1,6/21/1967 0:00:00,1430,CST,49,DEKALB,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8554,0,0,,610
1,6/28/1967 0:00:00,1600,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8624,0,0,,611
1,6/28/1967 0:00:00,1730,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8700,0,0,,612
1,6/29/1967 0:00:00,1400,CST,59,FRANKLIN,AL,TORNADO,0,,,,,0,,0,,,0.5,33,2,0,0,0,25,K,0,,,,,3427,8809,0,0,,613
1,6/29/1967 0:00:00,1400,CST,59,FRANKLIN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8805,0,0,,614
1,6/29/1967 0:00:00,1655,CST,49,DEKALB,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8541,0,0,,615
1,07/05/1967 00:00,935,CST,0,,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3030,8800,0,0,,616
1,07/07/1967 00:00,1415,CST,101,MONTGOMERY,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3217,8611,0,0,,617
1,07/11/1967 00:00,1700,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8630,0,0,,618
1,7/19/1967 0:00:00,1700,CST,97,MOBILE,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,0.25,K,0,,,,,3038,8810,0,0,,619
1,7/22/1967 0:00:00,1900,CST,67,HENRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3136,8517,0,0,,620
1,7/29/1967 0:00:00,1315,CST,115,ST. CLAIR,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3335,8624,0,0,,621
1,08/01/1967 00:00,1600,CST,91,MARENGO,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3212,8730,0,0,,622
1,9/27/1967 0:00:00,1920,CST,15,CALHOUN,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3347,8547,0,0,,623
1,10/24/1967 0:00:00,1845,CST,77,LAUDERDALE,AL,TORNADO,0,,,,,0,,0,,,11.9,100,3,0,0,1,250,K,0,,,,,3448,8747,3451,8735,,624
1,10/24/1967 0:00:00,1900,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,13.1,33,3,0,0,0,250,K,0,,,,,3440,8740,3444,8727,,625
1,10/24/1967 0:00:00,1900,CST,79,LAWRENCE,AL,TORNADO,0,,,,,0,,0,,,1.9,33,3,0,0,3,250,K,0,,,,,3444,8727,3444,8725,,626
1,10/24/1967 0:00:00,2000,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3442,8635,0,0,,627
1,10/30/1967 0:00:00,930,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,13.1,33,2,0,0,1,25,K,0,,,,,3015,8739,3024,8747,,628
1,10/30/1967 0:00:00,1015,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8830,0,0,,629
1,10/30/1967 0:00:00,1220,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3011,8741,0,0,,630
1,10/30/1967 0:00:00,1500,CST,97,MOBILE,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,2.5,K,0,,,,,3020,8806,0,0,,631
